"EV016","EV016"
"Eeeeeeeeee!","Eeeeeeeeee!"
"Bleep!","Bleep!"
"EV005","EV005"
"Have you challenged Blaine yet?","¿Ya has desafiado a Blaine?"
"You'll need a good ground-type move if you want to take on his fire Pokémon.","Vas a necesitar un buen movimiento de tipo tierra si quieres enfrentarte a sus Pokémon de fuego"
"\GI can teach you the move Earth Power for $\V[15] if you want. What do you say?","\GI Puedo enseñarte el movimiento Tierra viva por $\V[15] si quieres. ¿Qué dices?"
"Yes","Sí"
"No","No"
"Ta-da! Come back if you want me to teach it to another of your Pokémon!","¡Tarán! Vuelve si quieres que se lo enseñe a otro de tus Pokémon"
"That's too bad. Come back with $\V[15] if you want me to teach it to one of your Pokémon!","Qué mal. Vuelve con $\V[15] si quieres que se lo enseñe a uno de tus Pokémon"
"You don't have eough money. Come back with $\V[15] if you want me to teach it to one of your Pokémon!","No tienes suficiente dinero. Vuelve con $\V[15] si quieres que se lo enseñe a uno de tus Pokémon"
"EV011","EV011"
"EV006","EV006"
"Cinnabar's Gym's Blaine is an odd man who has lived here for decades.","Blaine, el líder del gimnasio de Carmín, es un hombre extraño que ha vivido aquí por décadas"
"EV001","EV001"
"EV012","EV012"
"EV007","EV007"
"Hello, and welcome to the Pokémon Center.","Hola, bienvenido al Centro Pokémon"
"We restore your tired Pokémon to full health.","Restauramos la salud completa de tus Pokémon cansados"
"EV002","EV002"
"EV013","EV013"
"EV008","EV008"
"EV003","EV003"
"EV014","EV014"
"EV015","EV015"
"dialogIcon","dialogIcon"
"Hey! You're a Pokémon trainer, aren't you? I'm looking for a Dodrio. Want to trade for my Skarmory?","¡Hey! Eres entrenador Pokémon, ¿verdad? Estoy buscando un Dodrio. ¿Quieres intercambiar por mi Skarmory?"
"That's too bad!","¡Qué mal!"
"OK, let's get started.","Muy bien, empecemos"
"""Skarmory""","""Skarmory"""
"""Liz""","""Liz"""
"Thanks!","¡Gracias!"
"I'll take care of Dodrio, don't worry about it!","Yo me encargo del Dodrio, no te preocupes"
"Nurse","Enfermera"
"\^Hello, and welcome to the Pokémon Center.\wt[2.5]","\^Hola, bienvenido al Centro Pokémon \wt[2.5]"
"\^We restore your tired Pokémon to full health.\wt[2.5]","\Restauramos la salud completa de tus Pokémon cansados \wt[2.5]"
"Would you like to rest your Pokémon?","¿Quieres que tus Pokémon descansen?"
"OK, I'll take your Pokémon for a few seconds.","Está bien, tomaré a tus Pokémon por unos segundos"
"\rYour Pokémon may be infected by PokeRus.","\rTus Pokémon pueden estar infectados con PokeRus"
"\rLittle is known about the PokeRus except that they are microscopic life-forms that attach to Pokémon.","\rSe sabe poco sobre el PokeRus, excepto que son formas de vida microscópicas que se adhieren a los Pokémon"
"\rWhile infected, Pokémon are said to grow exceptionally well.","\rMientras están infectados, se dice que los Pokémon crecen excepcionalmente bien"
"Thank you for waiting.","Gracias por esperar"
"We've restored your Pokémon to full health.","Hemos restaurado la salud completa de tus Pokémon"
"We hope to see you again!","¡Esperamos verte de nuevo!"
"\rWe hope to see you again!","\r¡Esperamos verte de nuevo!"
"EV010","EV010"
"Blaine is a master of Fire type Pokémon! He'll burn you to a crisp!","¡Blaine es un maestro de Pokémon de tipo fuego! ¡Te quemará en un instante!"
