"EV005","EV005"
"EV006","EV006"
"TRAINER TIPS:\nDifferent Pokémon can be found in the different Safari Zone Areas.","CONSEJO PARA LOS ENTRENADORES:\nSe pueden encontrar distintos Pokémon en las diferentes Áreas de la Zona Safari."
"Be sure to explore everywhere!","¡Asegúrate de explorar por todas partes!"
"EV001","EV001"
"Where did my boy friend, Erik go?","¿Dónde se fue mi novio, Erik?"
"EV007","EV007"
"Sluuuuurp!","Sluuuuurp!"
" I'm catching Pokémon to take home as gifts!","¡Estoy atrapando Pokémon para llevarlos a casa como regalos!"
"EV003","EV003"
"EV004","EV004"
