"questNPC(""cinnabar_1"")","questNPC(""cinnabar_1"")"
"Quick Powder is an item that Ditto are sometimes found holding in the wild.","El Polvo Veloz es un objeto que a veces los Ditto llevan consigo en estado salvaje."
"Not much is known about it, but it's thought to be linked to the secrets of Ditto's transformation powers.","No se sabe mucho sobre él, pero se cree que está relacionado con los secretos del poder de transformación de Ditto."
"We'd like to study it to understand Ditto better, but it's difficult to get ahold of.","Nos gustaría estudiarlo para comprender mejor a Ditto, pero es difícil de conseguir."
"So I need an experienced Pokémon trainer to get it for me! Would you help me out?","Así que necesito que un entrenador experimentado me lo traiga! ¿Me ayudarías?"
"Yes","Sí"
"No","No"
"""cinnabar_1""","""cinnabar_1"""
"Wild Ditto can sometimes be found holding Quick Powder. You can probably find them in the basement of the Pokémon Mansion.","Los Ditto salvajes a veces llevan Polvo Rápido. Probablemente puedas encontrarlos en el sótano de la Mansión Pokémon."
"This makes my job a bit harder.","Esto complica un poco mi trabajo."
"Oh! You found some Quick Powder, didn't you? I can smell it from here!","Oh! Encontraste algo de Polvo Rápido, ¿verdad? Puedo olerlo desde aquí!"
"Won't you please give it to me? It would be incredibly useful for my research.","¿No me lo darías, por favor? Sería increíblemente útil para mi investigación."
"\PN handed the Metal Powder.","\PN entregó el Polvo Metálico."
"I'll give you some of this other powder that I found Ditto holding the other day. I think it's even rarer than Quick Powder!","Te daré algo de este otro polvo que encontré en un Ditto el otro día. Creo que es aún más raro que el Polvo Veloz!"
"I thought I could count on you...","Pensé que podía contar contigo…"
"Thank you for helping me. This Quick Powder will help us understand Ditto and its transformations better.","Gracias por ayudarme. Este Polvo Veloz nos ayudará a entender mejor a Ditto y sus transformaciones."
"EV011","EV011"
"QuestBubble_pos22","QuestBubble_pos22"
"Quest Man","Quest Man"
"EV012","EV012"
"EV001","EV001"
"EV007","EV007"
"It's noticeably empty.","Está visiblemente vacío."
"EV002","EV002"
"questNPC(""cinnabar_2"")","questNPC(""cinnabar_2"")"
"So now I've got to find her a new gift...","Así que ahora tengo que buscarle un nuevo regalo…"
"There's an old lady that lives on Knot island who makes artisanal jewels.","Hay una anciana que vive en la Isla Knot y que hace joyas artesanales."
"I was thinking a \C[4]Diamond Necklace\C[0] would be good gift idea for my wife and I's anniversary, but it turns out that you have to provide the materials yourself!","Estaba pensando que un \C[4]Collar de Diamantes\C[0] sería un buen regalo para el aniversario con mi esposa, pero resulta que tienes que conseguir los materiales tú mismo!"
"You think you could help me out here? I'll cover the price, of course!","¿Crees que podrías ayudarme? ¡Yo cubriré el precio, por supuesto!"
"Thank you! You're saving my marriage here!","Gracias! Estás salvando mi matrimonio!"
"""cinnabar_2""","""cinnabar_2"""
"My wife needs only the very best, so make sure to get a Diamond Necklace!","Mi esposa solo merece lo mejor, así que asegúrate de conseguir un Collar de Diamantes."
"It's expensive, but I'll pay you back of course.","Es caro, pero por supuesto te pagaré."
"I understand. Not everyone is as crazy about bones as I am.","Lo entiendo. No todos están tan obsesionados con huesos como yo."
"So. do you have the Diamond Necklace for me yet?","Entonces, ¿ya tienes el Collar de Diamantes para mí?"
"\PN handed the Diamond Necklace.","\PN entregó el Collar de Diamantes."
"This is it! A Diamond Necklace! My wife will look stunning wearing it!","Esto es! Un Collar de Diamantes! Mi esposa se verá increíble con él puesto!"
"\GHere's the money I owe you, plus some extra for helping me out.","\GAquí tienes el dinero que te debo, y algo extra por ayudarme."
"\GReceived $35000!","\G¡Recibiste $35000!"
"I'll give you the stone I originally got for my wife too since I no longer need it.","También te daré la piedra que originalmente compré para mi esposa, ya que ya no la necesito."
"Huh? That's no Diamond Necklace.","¿Eh? Eso no es un Collar de Diamantes."
"My wife will look lovely with this Diamond Necklace. You truly saved my marriage!","Mi esposa se verá preciosa con este Collar de Diamantes. ¡De verdad salvaste mi matrimonio!"
"EV003","EV003"
"questNPC(""cinnabar_3"")","questNPC(""cinnabar_3"")"
"Oh, I can't believe it! A burglar came and stole my precious  \C[1]Relic Vase\C[0]! It was a heirloom from my grand mother!","¡Oh, no lo puedo creer! ¡Un ladrón vino y robó mi preciado \C[1]Jarrón Antiguo\C[0]! ¡Era una reliquia de mi abuela!"
"I chased him around for a bit, but I lost him in when he went into the Pokémon Mansion...","Lo perseguí un rato, pero lo perdí cuando entró a la Mansión Pokémon…"
"I'd do anything to have it back. Won't you help me recover it?","Haría lo que fuera por recuperarlo. ¿Me ayudarías a recuperarlo?"
"Oh, thank you so much!","Oh, muchas gracias!"
"The burglar went in the Pokémon Mansion. I haven't seen him come out, so he must still be in there.","El ladrón entró a la Mansión Pokémon. No lo he visto salir, así que aún debe estar ahí."
"""cinnabar_3""","""cinnabar_3"""
"You're busy, I understand.","Estás ocupado, lo entiendo."
"Sorry for bothering you with my problems...","Perdón por molestarte con mis problemas…"
"So, were you able to recover my stolen Relic Vase?","Entonces, ¿pudiste recuperar mi Jarrón Antiguo robado?"
"Oh, this looks just like my vase! Did you recover it from the burglar?","¡Oh, esto se parece mucho a mi jarrón! ¿Lo recuperaste del ladrón?"
"I can't thank you enough!","¡No puedo agradecerte lo suficiente!"
"It's a shame that the criminal escaped, but I'm just glad to have the vase back!","Es una pena que el criminal escapara, pero me alegra tener el jarrón de vuelta."
"Here's a little something for your trouble.","Aquí tienes un pequeño obsequio por tu ayuda."
"Oh... I was mistaken.","Oh… me equivoqué."
"The burglar who took my vase is probably still hiding somewhere in the Pokémon Mansion.","El ladrón que se llevó mi jarrón probablemente aún esté escondido en algún lugar de la Mansión Pokémon."
"Thank you so much for bringing justice to this burglar!","¡Muchas gracias por llevar justicia a ese ladrón!"
"QuestBubble_pos20","QuestBubble_pos20"
"EV004","EV004"
"EV010","EV010"
"QuestBubble_pos21","QuestBubble_pos21"
