"EV005","EV005"
"EV016","EV016"
"This is the hottest bar in all of Saffron City!","¡Este es el bar más concurrido de toda Ciudad Azafrán!"
"Now that I think about it, it's also the only bar in Saffron City... But it's certainly hot!","Ahora que lo pienso, también es el único bar de Ciudad Azafrán... ¡Pero ciertamente es popular!"
"EV022","EV022"
"\V[1] CONCERT: SATURDAY 10AM-8PM","\V[1] CONCIERTO: SÁBADO 10AM-8PM"
"\V[1] CONCERT: CANCELED","\V[1] CONCIERTO: CANCELADO"
"\V[2] CONCERT: SATURDAY 8PM-12PM","\V[2] CONCIERTO: SÁBADO 8PM-12PM"
"EV011","EV011"
"We're from Saffron City's Basket Ball team.","Somos del equipo de baloncesto de Ciudad Azafrán."
"We usually come in here between matches and practices!","¡Solemos venir aquí entre partidos y entrenamientos!"
"EV006","EV006"
"EV017","EV017"
"Gaahhh!","¡Gaahhh!"
"EV023","EV023"
"EV001","EV001"
"EV012","EV012"
"We need to come up with a strategy for our next match.","Tenemos que idear una estrategia para nuestro próximo partido."
"We just cannot lose that one!","¡No podemos perder ese!"
"EV018","EV018"
"EV007","EV007"
"Bartending is hard work. But at least now Team Rocket is off our backs!","Ser bartender es un trabajo duro. Pero al menos ahora el Team Rocket nos deja en paz"
"\GDo you want to order anything? It's $400 for a beer!","\G¿Quieres pedir algo? ¡La cerveza cuesta $400!"
"Yes","Sí"
"No","No"
"\GHere you go!","\GAquí tienes"
"Oh, but you don't have enough money!","Oh, pero no tienes suficiente dinero"
"That's too bad!","¡Qué mala suerte!"
"EV024","EV024"
"EV002","EV002"
"EV013","EV013"
"I wish humans could evolve too.","Ojalá los humanos pudieran evolucionar también."
"That way I could get taller and score even more hoops!","Así podría crecer y anotar más canastas"
"EV019","EV019"
"EV008","EV008"
"Aaaghh! I fused my two favourite Pokémon together, but the end result is the ugliest thing I've ever seen!","¡Aaaghh! ¡Fusioné a mis dos Pokémon favoritos, pero el resultado es lo más feo que he visto!"
"EV025","EV025"
"EV003","EV003"
"EV014","EV014"
"Lots of Saffronians love to come here to unwind a bit after a long day of work!","Muchos habitantes de Azafrán vienen aquí a relajarse un poco después de un largo día de trabajo"
"EV020","EV020"
"EV009","EV009"
"Giving your Pokémon beer will boost its stats, but some people might call it abuse.","Dar cerveza a tu Pokémon aumentará sus estadísticas, pero algunos podrían llamarlo maltrato."
"I really can't recommend it.","Realmente no lo recomiendaria"
"EV004","EV004"
"EV015","EV015"
"There's a daytime concert downstairs by the band \C[1]\V[1]\C[0] on Saturday. I think I want to go check it out!","Hay un concierto diurno abajo por la banda \C[1]\V[1]\C[0] el sábado. Creo que quiero ir a verlo"
"Oh? I guess the \C[1]\V[1]\C[0] concert got cancelled...","Oh? Supongo que el concierto de \C[1]\V[1]\C[0] fue cancelado..."
"I missed the \C[1]\V[1]\C[0] concert...","Extrañé el concierto de \C[1]\V[1]\C[0]..."
"Woah! Is \C[1]\V[1]\C[0] really going to play here?! I can't miss it!","¡Guau! ¿\C[1]\V[1]\C[0] realmente va a tocar aquí? ¡No puedo perdérmelo!"
"EV021","EV021"
"EV010","EV010"
"Drinking too much makes me sleepy. I think it works the same for Pokémon too.","Beber demasiado me da sueño. Creo que funciona igual con los Pokémon."
