"EV016","EV016"
"That's it! You're a natural!","¡Eso es! ¡Eres un natural!"
"Not quite! You still need to get some practice!","¡No es suficiente! ¡Todavía necesitas practicar!"
"Wow, you're good! Almost as good as me!","¡Guau, eres bueno! ¡Casi tan bueno como yo!"
"Here, have a drink on me. You deserve it!","Aquí, toma una bebida por mi cuenta. ¡Te la mereces!"
"\b\pn downed the glass in one gulp!","\b\pn bebió el vaso de un trago"
"Hmm... Not exactly! You still need to get some practice!","Hmm... ¡No exactamente! ¡Todavía necesitas practicar!"
"Woo! You're really good!","¡Woo! ¡Eres realmente bueno!"
"Ok, we'll go where you wanted me to go.","Está bien, iremos a donde querías que fuera."
"Where was that again? The hotel? ","¿Dónde era eso otra vez? ¿El hotel?"
"Okay! I'll meet you there!","¡Vale! ¡Te veré allí!"
"EV005","EV005"
"There's a bit of trash in there.","Hay un poco de basura ahí dentro."
"EV011","EV011"
"You can see your reflection in the mirror.","Puedes ver tu reflejo en el espejo."
"Looking good!","¡Te ves bien!"
"EV006","EV006"
"Probably shouldn't have looked in there...","Probablemente no deberías haber mirado ahí..."
"EV017","EV017"
"EV012","EV012"
"EV001","EV001"
"EV007","EV007"
"EV002","EV002"
"EV013","EV013"
"Shhh... Don't say anything, just take this!","Shhh... No digas nada, ¡solo toma esto!"
"This Energy Powder should help you loosen up on the dance floor!","¡Este Polvoenergía debería ayudarte a soltarte en la pista de baile!"
"EV008","EV008"
"EV014","EV014"
"You look a bit dehydrated, have this!","¡Te ves un poco deshidratado, toma esto!"
"It's easy to get dehydrated in a place like this so it's good to drink a lot of water!","Es fácil deshidratarse en un lugar como este, así que es bueno beber mucha agua."
"EV003","EV003"
"EV009","EV009"
"EV015","EV015"
"I've been dancing too much. I'm feeling dizzy!","He estado bailando demasiado. ¡Me siento mareado!"
"EV004","EV004"
"EV010","EV010"
