"EV038","EV038"
"EV005","EV005"
"I can see my reflection in the window!","¡Puedo ver mi reflejo en la ventana!"
"Looking good!","¡Se ve bien!"
"EV027","EV027"
"A foul odor is coming from the vent...","¡Un hedor horrible emana de la rejilla...!"
"EV016","EV016"
"Set next mission? (For testing - this will mess up game progression)","¿Asignar próxima misión? (Esto alterará irreversiblemente la progresión del juego)"
"Yes","Sí"
"No","No"
"FIRST DISABLE EVERYTHING - - - -","FIRST DISABLE EVERYTHING - - - -"
"mission 1 switches","mission 1 switches"
"mission 2 switches","mission 2 switches"
"mission 3 switches","mission 3 switches"
"mission 4 switches","mission 4 switches"
"- - THEN RE_ENABLE SOME SWITCHES - -","- - THEN RE_ENABLE SOME SWITCHES - -"
"Mission 1","Mission 1"
"Mission 2","Mission 2"
"Mission 3","Mission 3"
"Mission 4","Mission 4"
"EV033","EV033"
"EV022","EV022"
"EV011","EV011"
"Hey! You! Never take off your uniform while you're on duty!","¡Oiga, usted! ¡Nunca se quite el uniforme durante el servicio!"
"azurill","Azurill"
"Reeweet!","¡Reeweet!"
"Petrel","Petrel"
"Huh? Who are you?","¿Eh? ¿Quién eres?"
"Ah, a new recruit huh? I guess those recruitment efforts at Nugget Bridge are finally starting to pay off.","Ah! ¿Un recluta nuevo, eh? Parece que los esfuerzos de reclutamiento en el Puente Pepita por fin dan frutos."
"My name is \C[2]Petrel\C[0] and I'll be your squad captain.","Mi nombre es \C[2]PETREL\C[0] y seré tu capitán de escuadrón."
"You better listen to every single of my commands, or else I'm throwing you into the Grimer pond!","¡Más te vale obedecer cada una de mis órdenes... o te arrojaré al estanque de Grimer!"
"Ahahah! I'm just pulling your leg. Although...","¡Jajajá! Solo era broma... Aunque..."
"Your arrival is actually good timing. We took over this abandoned house to be our temporary HQ, but the basement is infested with all of these icky bug Pokémon.","¡Llegaste en el momento justo! Nos adueñamos de esta casa abandonada para nuestro cuartel temporal... ¡pero el sótano está plagado de unos asquerosos Pokémon bicho!"
"You're the newest recruit, so that means it's your job to deal with it!","¡Eres el recluta más nuevo, así que adivina qué... te toca ocuparte de esto!"
"You're the newest recruit, so that means it's your job to deal with the basement infestation.","¿Quieres el uniforme oficial? Primero demuestra tu valor... barriendo esa plaga del sotano."
"This'll be your one chance to make a good first impression. You better be up to the task!","¡Es tu única oportunidad para causar buena impresión! ¡Más te vale estar a la altura!"
"Smash them, burn them, or capture them, I don't care. Just make sure that there aren't any left!","¡Aplástalos, quémalos o captúralos, me da igual! ¡Solo asegúrate de que no quede ni uno!"
"Report back with me upstairs when you're done!","¡Acaba y preséntate arriba conmigo!"
"""tr_cerulean_1""","""tr_cerulean_1"""
"You scared or something?","¿Estás asustado o algo así?"
"cutscene","cutscene"
"Eek! There's another one!","¡Eek! ¡Aqui hay otro!"
"Ahh! Where do they all come from!?","¡Ah! ¿De dónde están viniendo?"
"Don't just stand there, do something!","¡No te quedes parado, haz algo!"
"""A""","""A"""
"AAHH!","¡Aaahh!"
"Nope, nope, nope!","¡No, no, no!"
"That's it, I'm done, I can't do this. This isn't what I signed up for!","Basta! ¡No doy más! No puedo seguir... ¡Esto no es lo que acepté!"
"\C[7]Sigh... Why do I always get all the wimps on my team?","\C[7]Suspiro... ¿Por qué siempre me tocan los inútiles en mi equipo?"
"EV028","EV028"
"A foul odor is coming from the pipe...","Un hedor horrible proviene de la tubería..."
"EV034","EV034"
"EV001","EV001"
"EV012","EV012"
"creepycrawlie-cutscene","creepycrawlie-cutscene"
"Trainer(4)","Trainer(4)"
"Who goes there!?","¡Alto! ¿Quién anda ahí?"
"The new recruit, right... \C[2]Captain Petrel\C[0] is waiting for you.","El nuevo recluta, Cierto... el \C[2]Capitán Petrel\C[0] esta esperándote."
"The new recruit, right... \C[2]Captain Petrel\C[0] is downstairs if you're looking for him.","El nuevo recluta, ¿No?... \C[2]El Capitán Petrel\C[0] está abajo si lo estas buscando."
"A new recruit, huh?","Un nuevo recluta, ¿eh?"
"\C[2]Captain Petrel\C[0] is a bit busy at the moment... ","\C[2]El Capitán Petrel\C[0] está un poco ocupado en este momento..."
"You can go see him downstairs if you need to talk to him...","Puedes encontrarlo abajo si necesitas hablar con él..."
"Hey! This is a private property. Go away!","¡Oye! Esto es propiedad privada. ¡Lárgate!"
"\V[25]... \C[2]Captain Petrel\C[0] got busted on his last mission... But sure, you can come in.","\V[25]... \C[2]Petrel\C[0] está entre rejas por su último trabajo... Pero si insistes, entra."
"The new recruit, right... \C[2]Captain Petrel\C[0] is waiting for you.","El nuevo recluta, Cierto... el \C[2]Capitán Petrel\C[0] esta esperándote."
"Ok, come in.","Ok, entra."
"Hmm... You look a little bit familiar...","Hmm... Luces un poco familiar..."
"Nah, I must be imagining things!","¡Nah!, debo estar alucinando."
"Is there even a point to guard this safehouse now that the captain got busted?","¿De qué sirve vigilar este refugio ahora que arrestaron al capitán?"
"A new recruit huh? You better stay in line and respect the captain's orders!","¿Otro recluta, eh? ¡Más te vale portarte bien y respetar las órdenes del capitán!"
"grunt","Recluta"
"We're dealing with a... situation downstairs. It should be under control soon enough.","Estamos... ocupados abajo. En un momento lo tendremos controlado."
"wimpod_recurring","wimpod_recurring"
"EV035","EV035"
"EV013","EV013"
"EV002","EV002"
"<b>Confidential</b>\nTeam Rocket Cerulean Division: Operational Directive","<b>CONFIDENCIAL</b>\nTeam Rocket - DIVISIÓN CELESTE: DIRECTIVA OPERATIVA"
"Take a look?","¿Echar un vistazo?"
"<b>Cerulean Division Mission Brief</b>","<b>INFORME DE MISIÓN - DIVISIÓN CELESTE</b>"
"Your mission is to grow Team Rocket's ranks and build a roster of strong Pokémon to support \C[1]Operation 3F \C[0].","Tu misión es aumentar las filas del Team Rocket y reclutar Pokémon poderosos para respaldar \C[1]La Operación 3F\C[0]."
"1. Use Cerulean's Nugget Bridge and other popular spots to find and recruit skilled trainers.","1. Utilizar el Puente Pepita de Ciudad Celeste y zonas concurridas para reclutar entrenadores talentosos."
"2. Monitor local trainers to identify strong Pokémon. Focus on targets who are less likely to draw attention from law enforcement.","2. Vigilar entrenadores locales para identificar Pokémon poderosos. Priorizar objetivos discretos que eviten alertar a las autoridades."
"Ensure all efforts are carried out effectively and discreetly.","Asegúrense de ejecutar todas las operaciones con eficacia y discreción absoluta."
"<b>For the glory of Team Rocket.</b>","<b>Por la gloria del Team Rocket.</b>"
"Hey! Don't look at that, that's confidential information!","¡Oye! ¡No mires eso, es información confidencial!"
"EV008","EV008"
"We took this house! It's our temporary HQ now!","¡Tomaremos esta casa! ¡Sera nuestro cuartel temporal!"
"I heard the captain got busted, So, uh... What now?","Escuché que el capitán fue arrestado, entonces, hum ¿Y ahora que?"
"Maybe I'll go see if there's an open position in \C[1]Celadon City\C[0].","Quizás me pase a ver si hay vacantes en \C[1]Ciudad Azulona\C[0]."
"rattata","rattata"
"EV030","EV030"
"EV036","EV036"
"EV003","EV003"
"The Team Rocket boss is giving a speech!","¡El Jefe del Team Rocket está dando un discurso!"
"...Let's get going.","...¡En marcha!"
"EV014","EV014"
"EV009","EV009"
"""The Team Rocket Employee Handbook""\n It's a guide detailling the rules of the criminal organization.","""Manual del Empleado Rocket""\n Guía oficial que detalla las normas de nuestra organización. "
"It looks like someone tried to scribble over a handwritten note. You can make out some of the letters...","Alguien intentó tachar una nota manuscrita. Solo distingues algunas letras..."
"...\V[1]...","...\V[1]..."
"Hey! That's a confidential file. Get lost!","¡Hey! Ese es un archivo confidencial. ¡Piérdete!"
"EV031","EV031"
"EV015","EV015"
"EV037","EV037"
"EV004","EV004"
"EV032","EV032"
"We're dealing with a... situation downstairs. It'll be under control soon enough.","Estamos lidiando con una... situación difícil. Estará bajo control muy pronto."
"AFTER MISSION 1 - SUCCESS","AFTER MISSION 1 - SUCCESS"
"Wait, I don't hear the bugs skittering anymore. Thanks for taking care of them!","¡Eh, ya no se oyen bichos correteando! Gracias por encargarte de esa plaga."
