"EV005","EV005"
"Welcome to the Silph Co. Home of the DNA Splicers!","Bienvenido a Silph S.A., el hogar de los Recombinadores de ADN."
"We are incredibly grateful to you for saving us from Team Rocket.","Estamos increíblemente agradecidos contigo por habernos salvado del Team Rocket."
"To show its apreciation, the company would like to gift you this evolution item that we've developped with the help of Bill, the creator of the PC System.","Como muestra de agradecimiento, la compañía quiere obsequiarte este objeto de evolución que hemos desarrollado con la ayuda de Bill, el creador del Sistema de PC."
"Would you like to buy some of our innovative products?","¿Te gustaría comprar algunos de nuestros productos innovadores?"
"EV006","EV006"
"We never stop innovating here at Silph Co.","En Silph S.A. nunca dejamos de innovar."
"We've recently developped a new product that allows trainers to reverse the DNA of their fused Pokémon.","Recientemente hemos desarrollado un nuevo producto que permite a los entrenadores invertir el ADN de sus Pokémon fusionados."
"Here, have a sample!","¡Toma, ten una muestra!"
"You can buy some more at the front desk if you want!","Puedes comprar más en la recepción si lo deseas."
"You can buy some of our products at a discounted price at the front desk.","Puedes comprar algunos de nuestros productos con descuento en la recepción."
"You can buy some of our products at the front desk.","Puedes comprar algunos de nuestros productos en la recepción."
"EV001","EV001"
"Rock Et","Rock Et"
"EV018","EV018"
"Silph Co. Head Office\n1F: Lobby","Oficinas centrales de Silph\n1F: Vestíbulo"
"EV002","EV002"
"EV013","EV013"
"It sure is relieving to see that Team Rocket are now gone, but it'll still take some time before we can get back to our normal operations.","Es un gran alivio ver que el Team Rocket ya se ha ido, pero aún tomará algo de tiempo volver a nuestras operaciones normales."
"EV003","EV003"
"EV009","EV009"
"AFTER kOGA","AFTER kOGA"
"EV004","EV004"
