"EV005","EV005"
"EV016","EV016"
"EV011","EV011"
"Hey!","¡Oye!"
"It's $200 000 if you want to go through here!","¡Cuesta $200,000 si quieres pasar por aquí!"
"You can't go to Saffron City without paying the toll. That's the rule!","No puedes ir a Ciudad Azafrán sin pagar el peaje. ¡Esa es la regla!"
"\GIt's $10 000 if you want to go through here!","\G¡Cuesta $10,000 si quieres pasar por aquí!"
"Pay","Pagar"
"Never Mind","Olvídalo"
"\GOkay, you can go.","\GEstá bien, puedes pasar."
"EV006","EV006"
"EV001","EV001"
"EV012","EV012"
"gary","gary"
"Oh, hello \PN!","¡Oh, hola \PN!"
"Team Rocket has taken over Saffron City. They're not letting anyone in!","El Team Rocket ha tomado Ciudad Azafrán. ¡No dejan pasar a nadie!"
"Come on, help me take care of this!","¡Vamos, ayúdame a encargarme de esto!"
"""Blue""","""Blue"""
"Battle grunts","Battle grunts"
"""Team Rocket Battle""","""Team Rocket Battle"""
"Boss isn't going to be happy when he hears about this, no he won't!","¡Al jefe no le va a gustar nada cuando se entere de esto, no, nada!"
"Humph...","Humph..."
"EV002","EV002"
"EV013","EV013"
"EV008","EV008"
"It's $10 000 if you want to go through here!","¡Cuesta $10,000 si quieres pasar por aquí!"
"EV003","EV003"
"Of course the toll is a lie.","Por supuesto que el peaje es una mentira."
"But I'm defenseless, I can't do anything about it!","¡Pero estoy indefenso, no puedo hacer nada al respecto!"
"The way to Saffron City is clear now! The toll was a lie made up by Team Rocket.","¡El camino a Ciudad Azafrán está despejado ahora! El peaje fue una mentira inventada por el Team Rocket."
"EV014","EV014"
"Lance","Lance"
"Oh, there you are \PN!","¡Ah, ahí estás \PN!"
"It seems like Team Rocket has taken over Saffron City. They're not letting anyone in!","Parece que el Team Rocket ha tomado Ciudad Azafrán. ¡No dejan entrar a nadie!"
"""Lance""","""Lance"""
"Let's go, before it's too late. Let's meet up at Silph Co!","Vamos, antes de que sea demasiado tarde. ¡Nos vemos en Silph Co.!"
"EV004","EV004"
"EV015","EV015"
"EV010","EV010"
