"EV005","EV005"
"EV011","EV011"
"EV006","EV006"
"Hey!","¡Oye!"
"It's $200 000 if you want to go through here!","¡Son $200 000 si quieres pasar por aquí!"
"You can't go to Saffron City without paying the toll. That's the rule!","No se puede entrar a Ciudad Azafrán sin pagar. ¡Reglas son reglas!"
"EV012","EV012"
"EV001","EV001"
"\GIt's $10 000 if you want to go through here!","\G¡Debes pagar $10 000 para cruzar por aquí!"
"Pay","Pagar"
"Never Mind","Olvídalo"
"\GOkay, you can go.","\GMuy bien, puedes ir."
"EV007","EV007"
"EV002","EV002"
"Of course the toll is a lie.","Claro que lo del peaje es falso."
"But I'm defenseless, I can't do anything about it!","¡Pero estoy indefenso, no puedo hacer nada al respecto!"
"The way to Saffron City is clear now! The toll was a lie made up by Team Rocket.","¡Ya se puede ir a Ciudad Azafrán! Ese peaje fue una farsa creada por el Team Rocket."
"EV013","EV013"
"Lance","Lance"
"Oh, there you are \PN!","¡Oh, aquí estás \PN!"
"It seems like Team Rocket has taken over Saffron City. They're not letting anyone in!","Parece que el Team Rocket ha tomado el control de Ciudad Azafrán. ¡No dejan entrar a nadie!"
"Come on, help me take care of this!","¡Dale, échame la mano con esto!"
"""Lance""","""Lance"""
"Battle grunts","Battle grunts"
"""Team Rocket Battle""","""Team Rocket Battle"""
"Boss isn't going to be happy when he hears about this, no he won't!","¡Cuando el jefe se entere de esto, no va a estar nada contento!"
"Let's go, before it's too late. Let's meet up at Silph Co!","Vamos rápido, antes de que pase algo. Nos reunimos en Silph Co."
"EV014","EV014"
"EV003","EV003"
"EV009","EV009"
"EV004","EV004"
"EV010","EV010"
