"EV016","EV016"
"0, 1 or 2","0, 1 o 2"
"Oh, I'll have the \C[1]\V[1]\C[0] please. ","Oh, tomaré el \C[1]\V[1]\C[0], por favor."
"""A""","""A"""
"Hands empty","Hands empty"
"define and open options menu","define and open options menu"
"""Cancel""","""Cancelar"""
"# delete the dish from the held dishes","# delete the dish from the held dishes"
"Gave dish 1","Gave dish 1"
"""B""","""B"""
"Gave dish 2","Gave dish 2"
"""C""","""C"""
"Gave dish 3","Gave dish 3"
"""D""","""D"""
"- - - - -","- - - - -"
"OUTCOMES","OUTCOMES"
"This will be so good!","¡Esto va a estar tan bueno!"
"""E""","""E"""
"I asked for something else...","Pedí otra cosa..."
"I can't get enough!","¡No puedo tener suficiente!"
"Zzzzz....","Zzzzz...."
"EV038","EV038"
"Ugh... The previous customer left such a mess...","Ugh... El cliente anterior dejó un desastre..."
"EV005","EV005"
"tradeIcon","tradeIcon"
"My favourite Pokémon is Shellder.","Mi Pokémon favorito es Shellder."
"It's sturdy and sophisticated, just like me!","¡Es resistente y sofisticado, igual que yo!"
"You wouldn't happen to have a Shellder would you?","¿No tendrás un Shellder por casualidad?"
"If so, how would you like to trade it for my Growlithe?","Si es así, ¿te gustaría cambiarlo por mi Growlithe?"
"Yes","Sí"
"No","No"
"Oh, you changed your mind?","¿Oh, cambiaste de opinión?"
"Very good, let's get started!","Muy bien, ¡empecemos!"
"""Rex""","""Rex"""
"""Morgan""","""Morgan"""
"I suppose I'll never have a Pokémon as delicious as Shellder...","Supongo que nunca tendré un Pokémon tan delicioso como Shellder..."
"Thank you very much for that Shellder. I will care for it with all my heart.","Muchas gracias por ese Shellder. Lo cuidaré con todo mi corazón."
"Ah, yes, I shall have the same as my husband.","Ah, sí, tomaré lo mismo que mi esposo."
"This smells great!","¡Esto huele genial!"
"Oh dear, this is not what I ordered...","Oh, cielos, esto no es lo que pedí..."
"Oh, this is delightful.","Oh, esto es una delicia."
"EV027","EV027"
"EV033","EV033"
"EV011","EV011"
"dialogIcon","dialogIcon"
"Hmm...? Oh, I know you!","¿Hmm...? ¡Oh, te conozco!"
"We met back in Mt. Moon some time ago... You're the kid I shared my fossils with!","Nos encontramos hace un tiempo en el Mt. Moon... ¡Eres el chico con quien compartí mis fósiles!"
"I never forgot the way you defeated me so easily. It was humiliating!","Nunca olvidé cómo me derrotaste tan fácilmente. ¡Fue humillante!"
"I needed my revenge so I trained extra hard in case I ever ran into you again...","Necesitaba mi venganza, así que entrené muy duro por si alguna vez me volvía a cruzar contigo..."
"...And here you finally are, so I challenge you to a Pokémon battle!","...Y ahora por fin estás aquí, así que te reto a una batalla Pokémon."
"And to make things interesting, I'll let you have one of these other fossils I found if you can beat me. ","Y para hacerlo más interesante, te daré uno de estos otros fósiles que encontré si logras vencerme."
"What do you think?","¿Qué opinas?"
"You're on!","¡Acepto!"
"Not right now...","Ahora no..."
"All right... Here I come!","Muy bien... ¡Allá voy!"
"Oh, you don't care about my fossils...","Oh, no te interesan mis fósiles..."
"Humph... You beat me again.","Humph... Me ganaste otra vez."
"All right then, I have to keep my word. Which one of these fossils do you want?","Muy bien entonces, tengo que cumplir mi palabra. ¿Cuál de estos fósiles quieres?"
"Root Fossil","Fósil Raíz"
"Claw Fossil","Fósil Garra"
"I'll train even harder. The next time you see me, my team will be unbeatable!","Entrenaré aún más duro. La próxima vez que me veas, ¡mi equipo será invencible!"
"I'm gonna go explore caves to look for even more fossils... Right after I'm done with this meal!","Voy a ir a explorar cuevas para buscar más fósiles... ¡Justo después de terminar esta comida!"
"Zzzzzz....","Zzzzzz...."
"EV022","EV022"
"EV017","EV017"
"I think I would like to have the \C[1]\V[1]\C[0].","Creo que me gustaría pedir el \C[1]\V[1]\C[0]."
"Hmm... \nNo, on second thought, I think I'll have the \C[1]\V[1]\C[0] instead!","Hmm... \nNo, pensándolo bien, ¡mejor tomaré el \C[1]\V[1]\C[0]!"
