"Trainer(3)","Trainer(3)"
"These waters are treacherous!","¡Estas aguas son traicioneras!"
"I got a cramp! Glub, glub...","¡Me dio un calambre! Glub, glub..."
"EV011","EV011"
"I tried diving for Pokémon, but it was a no go!","Intenté sumergirme para encontrar Pokémon, ¡pero fue imposible!"
"Here, I found this while diving!","¡Mira, encontré esto mientras buceaba!"
"You have to fish for sea Pokémon!","Tienes que pescar para conseguir Pokémon marinos."
"EV012","EV012"
"EV001","EV001"
"""A""","""A"""
"EV007","EV007"
"EV002","EV002"
"EV013","EV013"
"\PN! I came as fast as I could!","\PN ¡Vine tan rápido como pude!"
"Woah! You already saved \V[144]! I knew I could count on you!","¡Vaya! ¡Ya rescataste a \V[144]! ¡Sabía que podía confiar en ti!"
"That Team Rocket lady that was harrassing me at the lab came out running out of here just before you did.","Esa integrante de Team Rocket que me acosaba en el laboratorio se fue corriendo de aquí justo antes que tú."
"She was talking about going to see her boss, all the way in Goldenrod City. ","Comentó que viajaría hasta Ciudad Trigal para ver a su jefe."
"I think you should go too! This might be our best chance to stop them!","Creo que tú también deberías ir. ¡Podría ser nuestra mejor oportunidad para detenerlos!"
"Here, can take the train to Johto if you show this pass at the train station in Saffron City.","Toma este pase y muéstralo en la estación de Ciudad Azafrán para viajar en tren a Johto."
"I'll catch you back in Cinnabar Island!","Nos vemos en Isla Canela."
"My swimsuit is made of the finest polyester!","¡Mi traje de baño está confeccionado con poliéster de primera!"
"I guess Pokemon battling is more about the Pokemon you use than the kind of fabric you're wearing.","Creo que en los combates Pokémon lo importante es el Pokémon que tengas, no la ropa que uses."
"So, should we have a rematch?","Entonces, ¿hacemos una revancha?"
"Yes","Sí"
"No","No"
"Yes! Let's do this!","¡Sí! ¡Hagámoslo!"
"No worries! I'll be here if you need to train up!","¡No te preocupes! Estaré aquí si necesitas entrenar."
"I love swimming! What about you?","¡Me encanta nadar! ¿Y a ti?"
"I can beat Pokémon at swimming!","¡Soy capaz de ganarle a un Pokémon nadando!"
"I'll see you later then!","¡Nos vemos luego!"
"Isn't it great? The salty sea air, the wind blowing in your face!","¿A que es maravilloso? ¡El aire del mar y el viento en la cara!"
"I just want to dive down under the sea!","¡Solo deseo nadar bajo el agua del mar!"
"Hey, did you want to have a rematch by any chance?","¿Oye, quieres tener una revancha por casualidad?"
"What's beyond the horizon?","¿Qué habrá más allá del horizonte?"
"I can see a couple of islands!","¡Alcanzó a ver un par de islas!"
"EV010","EV010"
