"Trainer(4)","Trainer(4)"
"C'mon, c'mon. Let's go, let's go, let's go!","Vamos, vamos. ¡Vamos, vamos, vamos!"
"What, what, what? What do you want?","¿Qué, qué, qué? ¿Qué quieres?"
"Oh, you want to have another fight?","¿Oh, quieres otra pelea?"
"Yes","Sí"
"No","No"
"Oh yeah! Look at that, I'm gonna do a wheelie!","¡Sí! ¡Mira eso, voy a hacer el caballito!"
"Get lost then!","¡Entonces piérdete!"
"checkpoint","checkpoint"
"EV005","EV005"
"Bleeeergh!","¡Bleeeergh!"
"The Cycling Road is clear!","¡La Ruta Ciclista está despejada!"
"There are still more Pokémon to clean off the Cycling Road.","Todavía quedan Pokémon por limpiar de la Ruta Ciclista."
"Nice bike, how's it handle?","Linda bici, ¿cómo se maneja?"
"The slope makes it hard to steer!","¡La pendiente hace difícil controlar!"
"Wanna try another battle?","¿Quieres intentar otra pelea?"
"What's the matter? You don't like battling?","¿Qué pasa? ¿No te gusta pelear?"
"EV022","EV022"
"What kind of puny bike are you riding?","¿Qué tipo de bici tan débil usas?"
"Are you looking for adventure? Want another fight?","¿Buscas aventura? ¿Quieres otra pelea?"
"Vrrrrrroooom!","¡Vrrrrrroooom!"
"Well that's no fun!","¡Pues eso no es divertido!"
"EV033","EV033"
"EV006","EV006"
"Trainer(2)","Trainer(2)"
"Be a a rebel!","¡Sé un rebelde!"
"Be ready to fight for your beliefs!","¡Prepárate para pelear por tus creencias!"
"Again?","¿Otra vez?"
"Downer!","¡Qué bajón!"
"EV039","EV039"
"EV001","EV001"
"We're bikers! Highway stars!","¡Somos ciclistas! ¡Estrellas de la carretera!"
"Good stuff is lying around on the Cycling Road.","Hay cosas buenas tiradas por la Ruta Ciclista."
"Here's something I found just a bit earlier.","Aquí hay algo que encontré hace un rato."
"EV034","EV034"
"EV007","EV007"
"EV018","EV018"
"EV040","EV040"
"'A'","'A'"
"EV002","EV002"
"There's no money in fighting kids!","¡No hay dinero en pelear con niños!"
"dialogIcon","dialogIcon"
"We're building a new resting area here beside the Cycling Road.","Estamos construyendo un nuevo área de descanso junto a la Ruta Ciclista."
"We have to bring dirt from elsewhere by boat and flatten it using this bulldozer. It's a lot of work.","Tenemos que traer tierra de otro lugar en barco y aplanarla con esta excavadora. Es mucho trabajo."
"Here, make yourself useful and take this if you want to help out for a bit.","Aquí, hazte útil y toma esto si quieres ayudar un rato."
"BULLDOZE","BULLDOZE"
"Go away now, I've got work to do!","¡Vete ya, tengo trabajo que hacer!"
"EV035","EV035"
"EV019","EV019"
"EV008","EV008"
"Bleeeerghh! Blaaaaerh!","¡Bleeeerghh! ¡Blaaaaerh!"
"EV041","EV041"
"EV036","EV036"
"EV025","EV025"
"EV003","EV003"
"Wow! This was great!","¡Guau! ¡Esto estuvo genial!"
"You even beat my time! I'm simply amazed!","¡Incluso superaste mi tiempo! ¡Estoy impresionado!"
"But unfortunately, you didn't go over all the checkpoints so I can't give you your reward.","Pero desafortunadamente, no pasaste por todos los checkpoints, así que no puedo darte tu recompensa."
"I'm sorry... Better luck next time!","Lo siento... ¡Mejor suerte la próxima vez!"
"Please come back and see me at the Fuchsia City hotel to get your reward!","Por favor vuelve a verme en el hotel de Ciudad Fucsia para recoger tu recompensa."
"Not bad!","Nada mal."
"But you didn't beat my time so I cannot give you a reward.","Pero no superaste mi tiempo, así que no puedo darte recompensa."
"Better luck next time!","Mejor suerte la próxima vez."
"EV020","EV020"
"You heading to Fuchsia City?","¿Vas hacia Ciudad Fucsia?"
"I love racing downhill!","¡Me encanta correr cuesta abajo!"
"One more fight before you head down?","¿Una pelea más antes de bajar?"
"En garde!","¡En guardia!"
"EV031","EV031"
"I need a little exercise!","Necesito un poco de ejercicio."
"I'm sure I lost weight there! Want another fight?","¡Estoy seguro que bajé de peso ahí! ¿Quieres otra pelea?"
"Some other day then!","¡Otro día será!"
"quest bike","quest bike"
"There you are! I've been waiting for you!","¡Ahí estás! ¡Te he estado esperando!"
"Okay! Here's the challenge: You have to get to the gate at the top of the Cycling Road and pass over all of the <b>5 checkpoints</b> I've laid out on the road.","Ok, aquí está el reto: tienes que llegar a la puerta en la cima de la Ruta Ciclista y pasar por los <b>5 checkpoints</b> que puse en la ruta."
"But it isn't so easy, you also have to beat my high score!","Pero no es tan fácil, también tienes que superar mi mejor tiempo."
"I'll give you something if you make it up there in less than \C[3]16 seconds\C[0]","Te daré algo si lo haces en menos de \C[3]16 segundos\C[0]"
"Think you can beat that?","¿Crees que puedas?"
"Well okay then.","Bueno, está bien."
"Get ready!","¡Prepárate!"
"Set ...","¡Listos..."
"Go !!!","¡Ya!"
"EV037","EV037"
"EV021","EV021"
"It's a rule that you always have to be on a bike on the cycling road, but I never liked playing by the rules!","Está regla dice que siempre tienes que ir en bici en la ruta ciclista, pero nunca me gustó jugar con reglas."
"Wanna fight again?","¿Quieres pelear otra vez?"
"EV032","EV032"
