"CutTree","CutTree"
"Trainer(4)","Trainer(4)"
"I may be old, but I still know how to fight!","Puede que sea viejo, ¡pero todavía sé pelear!"
"Here, darling. Have this! You can't battle on an empty stomach!","Aquí, cariño. ¡Toma esto! No puedes pelear con el estómago vacío."
"Pokémon battling is exhausting so it's important to remember to stop to eat once in a while!","Las batallas Pokémon son agotadoras, así que es importante recordar detenerse a comer de vez en cuando."
"EV017","EV017"
"EV012","EV012"
"Hey, would you like to trade a Rattata for my Poliwag?","Oye, ¿quieres cambiar un Rattata por mi Poliwag?"
"Yes","Sí"
"No","No"
"Well that's disappointing.","Vaya, qué decepción."
"Perfect, let's get started!","Perfecto, ¡vamos a empezar!"
"""Froggy""","""Froggy"""
"""Lea""","""Lea"""
"Come back if you change your mind!","¡Vuelve si cambias de opinión!"
"So, how's Poliwag doing?","¿Y cómo va tu Poliwag?"
"EV001","EV001"
"""A""","""A"""
"EV007","EV007"
"EV018","EV018"
"EV013","EV013"
"Woof! Woof!","¡Guau! ¡Guau!"
"Growlithe went back to the hotel.","Growlithe regresó al hotel."
"You found every Growlithe! Go back to Saffron City's hotel for your reward!","¡Encontraste todos los Growlithe! Regresa al hotel de Ciudad Azafrán para recibir tu recompensa."
"There are still more \V[143] lost Growlithe to find!","¡Todavía quedan \V[143] Growlithe perdidos por encontrar!"
"EV002","EV002"
"EV008","EV008"
"You see the small building there?","¿Ves ese edificio pequeño?"
"It's the Kanto underground. It goes under Saffron City, all the way to Vermillion City!","Es el subsuelo de Kanto. ¡Se extiende bajo Ciudad Azafrán hasta Ciudad Carmín! "
"EV014","EV014"
"I'm a Pokémon breeder. I specialize in breeding different kinds of Pokémon!","Soy un criador de Pokémon. ¡Me especializo en reproducir diferentes tipos de Pokémon!"
"My Pokémon just laid a new egg, would you like to have it?","Mi Pokémon acaba de poner un huevo nuevo, ¿quieres quedártelo?"
"Received a Pokémon Egg!","¡Recibiste un Huevo Pokémon!"
"You have no room in your party to store the egg.","No tienes espacio en tu equipo para guardar el huevo."
"It's fine, I can keep it!","¡Está bien, puedo quedármelo!"
"So, has the egg I gave you hatched yet?","Entonces, ¿ya ha nacido el huevo que te di?"
"Oh what's that? A love letter for me?","¿Oh, qué es eso? ¿Una carta de amor para mí?"
"Aww, that's adorable!","¡Aww, qué adorable!"
"I'll make sure to get back to him! Thank you!","¡Me aseguraré de responderle! ¡Gracias!"
"Day Care Man","Day Care Man"
"\bAh, it's you!","\b¡Ah, eres tú!"
"\bWe were raising your Pokémon, and my goodness, were we surprised!","\b¡Estábamos criando a tu Pokémon, y vaya sorpresa nos llevamos!"
"\bYour Pokémon was holding an Egg!","\b¡Tu Pokémon sostenía un Huevo!"
"\bWe don't know how it got there, but your Pokémon had it.","\bNo sabemos cómo llegó ahí, pero tu Pokémon lo tenía."
"\bYou do want it, don't you?","\bLo quieres, ¿verdad?"
"\bYou have no room for it right now...  Come back when you've made room.","\bNo tienes espacio para él ahora mismo... Vuelve cuando hayas hecho espacio."
"\PN received the Egg from the Day-Care Man.","\PN recibió el Huevo del Señor de la Guardería."
"\bYou take good care of it.","\bCuídalo bien."
"\bI really will keep it.  You do want this Egg, yes?","\bDe verdad lo cuidaré. Lo quieres, ¿verdad?"
"\bWell all right then, I'll take it.  Thank you.","\bMuy bien entonces, me lo quedo. Gracias."
"\bThat is, I don't think we'll ever find another...","\bEs decir, no creo que encontremos otro jamás..."
"\bNo, no, I'm sure we'll find another one.  I'm definitely sure of it!","\bNo, no, estoy seguro de que encontraremos otro. ¡Estoy completamente seguro!"
"\bI'm the Day-Care man.","\bSoy el señor de la guardería."
"\bI help take care of the precious Pokémon of trainers.","\bAyudo a cuidar a los preciosos Pokémon de los entrenadores."
"\bAny Pokémon you'd like to have raised you can leave in my wife's care.","\bCualquier Pokémon que quieras que cuidemos, puedes dejarlo al cuidado de mi esposa."
"\bAh, it's you!\nGood to see you!","\b¡Ah, eres tú!\n¡Qué bueno verte!"
"\bYour \v[3] is doing just fine.","\bTu \v\[3] está muy bien."
"\bYour \v[3] and \v[4] are doing just fine.","\bTu \v\[3] y \v\[4] están muy bien."
"\bThe two play with other Pokémon rather than with each other...","\bLos dos juegan con otros Pokémon en lugar de entre ellos..."
"\bThe two don't seem to like each other much.","\bParece que a los dos no les agradan mucho el uno al otro."
"\bThe two seem to get along.","\bParece que los dos se llevan bien."
"\bThe two seem to get along very well.","\bParece que los dos se llevan muy bien."
"EV010","EV010"
