"EV005","EV005"
"There's a political debate playing on the TV.","Hay un debate político en la televisión."
"...Better get going!","Mejor será que me ponga en marcha."
"EV006","EV006"
"+","+"
"Woah! Something jumped out of the trash can!","¡Vaya! ¡Algo salió de la basura!"
"""IndoorA""","""IndoorA"""
"There's nothing worth mentioning in there...","No hay nada digno de mencionar ahí..."
"EV002","EV002"
"EV008","EV008"
"If I had a strong Pokémon, I'd put on a mask at night and would go fight crime in city with my Pokémon!","Si tuviera un Pokémon fuerte, me pondría una máscara de noche y saldría a luchar contra el crimen en la ciudad con mi Pokémon."
"\GI don't have any powers myself, but I can teach your Pokémon how to use theirs.","\GNo poseo ningún poder, pero puedo enseñarle a tu Pokémon a usar los suyos."
"\GWhat do you think? I'll teach the move Superpower to one of your Pokémon for just $\V[15]","\G¿Qué dices? Le puedo enseñar Superpoder a uno de tus Pokémon por nada más que $\V[15]"
"Yes","Sí"
"No","No"
"Ta-da! Come back if you want me to teach it to another of your Pokémon!","\G¡Tachán! ¡Vuelve si quieres que se lo enseñe a otro de tus Pokémon!"
"That's too bad. Come back with $\V[15] if you want me to teach it to one of your Pokémon!","Qué lástima. Regresa con $\V[15] si deseas que le enseñe esto a uno de tus Pokémon."
"You don't have enough money. Come back with $\V[15] if you want me to teach it to one of your Pokémon!","No cuentas con el dinero necesario. Regresa con $\V[15] si quieres que le enseñe esto a uno de tus Pokémon."
"EV003","EV003"
"EV004","EV004"
"Team Rocket are all over the city. ","El Team Rocket está por toda la ciudad."
"It's a bit scary, but they won't mess with you as long as you leave them alone!","Da un poco de miedo, pero no te molestarán mientras los dejes en paz."
