"EV027","EV027"
"EV005","EV005"
"EV016","EV016"
"copycat","copycat"
"What's that? You think we look alike?","¿Qué es eso? ¿Crees que nos parecemos?"
"Hah! I was just mimicking you!","¡Ja! ¡Solo te estaba imitando!"
"They call me the Copycat girl! I come here every night because I love to dance!","Me llaman la chica imitadora ¡Vengo aquí todas las noches porque me encanta bailar!"
"You should come dance with me!","¡Deberías venir a bailar conmigo!"
"What's that? You want me to come with you?","¿Qué? ¿Quieres que vaya contigo?"
"Not now! We're dancing! We'll leave after we're done!","¡Ahora no! ¡Estamos bailando! ¡Nos iremos cuando terminemos!"
"Now go on the other side of the stage and try to copy my dance moves!","Ahora ve al otro lado del escenario e intenta copiar mis movimientos de baile"
"<b>I'm having a great time!!</b>","<b>¡Me estoy divirtiendo mucho!</b>"
"<b>Gotta keep dancing! Always!</b>","<b>¡Tengo que seguir bailando! ¡Siempre!</b>"
"EV011","EV011"
"""d""","d"
"EV028","""IndoorC"""
"<b>Alright! Watch this dance move!</b>","<b>¡Muy bien! ¡Mira este paso de baile!</b>"
"Woah! I'm dizzy! Here, take this!","¡Uy! ¡Estoy mareada! ¡Toma esto!"
"EV006","EV006"
"quest bubble","quest bubble"
"<b>The music is so loud! I can't hear anything you're saying!</b>","<b>¡La música está tan alta! ¡No puedo oír nada de lo que dices!</b>"
"EV012","EV012"
"""r""","""r"""
"EV029","EV029"
"questNPC(""saffron_field_1"")","questNPC(""saffron_field_1"")"
"Do you like to dance too?","¿A ti también te gusta bailar?"
"Yes","Sí"
"No","No"
"Yay! Well then I challenge you to a dance battle!","¡Genial! ¡Entonces te desafío a una batalla de baile!"
"""saffron_field_1""","""saffron_field_1"""
"Go on the other side of the stage and try to copy my dance moves!","Ve al otro lado del escenario e intenta copiar mis movimientos de baile"
"Ohh... Why are you in a dance club?","Ohh... ¿Por qué estás en un club de baile?"
"You want to dance with me? Yay!","¿Quieres bailar conmigo? ¡Genial!"
"<b>I think I lost my Gold Ring in the toilets upstairs.</b>","<b>Creo que perdí mi anillo de oro en los baños de arriba.</b>"
"<b>Think you could go have a look for me please?</b>","<b>¿Crees que podrías buscarlo por mí, por favor?</b>"
"<b>Cheers!</b>","<b>¡Gracias!</b>"
"<b>There's no need to be mean...</b>","<b>No hay necesidad de ser malo...</b>"
"<b>Oh! This looks like my Gold Ring. Did you go get it for me?</b>","<b>¡Oh! Este parece mi anillo de oro. ¿Lo fuiste a buscar por mí?</b>"
"\PN handed the Gold Ring.","\PN entregó el anillo de oro"
"<b>Thank you so much! Take this!</b>","<b>¡Muchas gracias! ¡Toma esto!</b>"
"<b>Have a good night!</b>","<b>¡Que tengas una buena noche!</b>"
"<b>Found my Gold Ring yet?</b>","<b>¿Ya encontraste mi anillo de oro?</b>"
"<b>Thanks for getting my gold ring back. Have a good night!</b>","<b>Gracias por devolverme el anillo de oro. ¡Que tengas una buena noche!</b>"
"<b>Aren't you a little young to be in a place like this?</b>","<b>¿No eres un poco joven para estar en un lugar como este?</b>"
"<b>Oh let's break it DOWN!</b>","<b>¡Vamos a darle con todo!</b>"
"EV013","EV013"
"""l""","""l"""
"EV030","EV030"
"EV008","EV008"
"Bartending is hard work. But at least now Team Rocket is off our backs!","Ser bartender es un trabajo duro. Pero al menos ahora el Team Rocket nos deja en paz"
"Hey! I'm the Copycat girl! Do you want to dance with me?","¡Hola! Soy la chica imitadora ¿Quieres bailar conmigo?"
"Wait... You're completely sober! That won't do!","Espera... ¡Estás completamente sobrio! Eso no sirve"
"Go get something to drink and then we'll dance!","Ve a tomar algo y luego bailamos"
