"Trainer(1)","Trainer(1)"
"""Beach""","""Beach"""
"Battle from egg group (both fused same egg group)","Battle from egg group (both fused same egg group)"
"""""",""""
"""Monster""","""Monster"""
"""Water1""","""Water1"""
"""Bug""","""Bug"""
"""Flying""","""Flying"""
"""Field""","""Field"""
"""Fairy""","""Fairy"""
"""Grass""","""Grass"""
"""Humanlike""","""Humanlike"""
"""Water3""","""Water3"""
"""Mineral""","""Mineral"""
"""Amorphous""","""Amorphous"""
"""Water2""","""Water2"""
"""Ditto""","""Ditto"""
"""Dr agon""","""Dr agon"""
"""Undiscovered""","""Undiscovered"""
""",""",""","""
"\ch[1,0,\V[2]]","\ch[1,0,\V[2]]"
"""u win""","""u win"""
"EV016","EV016"
"EV005","EV005"
"shuffledex","shuffledex"
"Oui","Oui"
"Non","Non"
"ok","ok"
"EV033","EV033"
"Huh? you're that kid from Goldenrod Tunnel...","¿Eh? Eres ese niño del túnel de Ciudad Trigal..."
"Listen, a trade's a trade. I ain't giving you back your Pokémon.","Escucha, un trato es un trato. No te voy a devolver tu Pokémon."
"If no pokemon in variable, fight using default pokemon","Si no hay Pokémon en la variable, pelea usando el Pokémon por defecto"
"Fight player with their traded Pokemon","Pelea contra el jugador con su Pokémon intercambiado"
"""Eusine""","""Eusine"""
"""Okay, okay I'll give it back!""","Está bien, está bien, te lo devolveré"
"Give back traded Pokemon","Devuelve el Pokémon intercambiado"
"Humph... I'm out of here!","Humph... me largo de aquí"
"Humph... Alright then, here's your Pokemon back... It wasn't even that strong anyway.","Humph... Muy bien, aquí tienes tu Pokémon de vuelta... de todos modos no era tan fuerte."
"EV011","EV011"
"give 50 random pokedex entries","dar 50 entradas aleatorias del Pokédex"
"given 50 random poedex entries","diste 50 entradas aleatorias del Pokédex"
"EV022","EV022"
"give specific dex entry","dar una entrada específica del dex"
"par numéro","por número"
"par fusion","por fusión"
"body?","¿cuerpo?"
"head?","¿cabeza?"
"c'est faite mon boy","c'est faite mon boy"
"EV028","""IndoorC"""
"""IndoorC""","""leader_g1"""
"""leader_g1""","líder_g1"
"\C[7]DOWNLOADING DATA... READY. ACQUIRE TARGET.","\C[7]DESCARGANDO DATOS... LISTO. ADQUIRIR OBJETIVO."
"""B132H289""","""B132H289"""
"trainer name","nombre entrenador"
"""Darnell""","""Darnell"""
"trainer type ID","trainer type ID"
"Start battle","Iniciar batalla"
"This is the wise choice indeed.","Esta es la elección sabia sin duda."
"The Infinite Splicers function the same way as the regular DNA Splicers, but they can be used as many time as you like!","Los Splicers Infinitos funcionan igual que los Splicers de ADN normales, pero pueden usarse tantas veces como quieras."
"Pretty handy, isn't it?","Bastante útil, ¿no?"
"Update Man","Update Man"
"Hello, I'm the Update Man. Is there anything I can help you with?","Hola, soy Update Man. ¿En qué puedo ayudarte?"
"All good","Todo bien"
"Advanced options","Opciones avanzadas"
"Fix game","Arreglar juego"
