"EV005","EV005"
"Trainer(3)","Trainer(3)"
"Hello stranger! Stop and chat! All my Pokémon are from the sea!","¡Hola, forastero! ¡Detente y charlemos! ¡Todos mis Pokémon vienen del mar!"
"Would you like to have a rematch?","¿Te gustaría una revancha?"
"Yes","Sí"
"No","No"
"Get ready, here I come!","¡Prepárate, allá voy!"
"Shame, I was really looking forward to fighting you again!","Lástima, ¡esperaba con ansias otro combate contigo!"
"You know what they say about sailors and fighting!","¡Ya sabes lo que dicen sobre los marineros y las peleas!"
"EV022","EV022"
"Nothing but trash in here.","No hay nada más que basura aquí."
"EV017","EV017"
"The ship is anchored in Vermillion City for a while.","El navío permanecerá en Ciudad Carmín por un rato."
"I wonder to which city it'll go afterwards!","¡Me pregunto a qué ciudad irá después!"
"EV006","EV006"
"EV001","EV001"
"EV023","EV023"
"EV012","EV012"
"EV018","EV018"
"Bzzzzzzzzzzzzz!","¡Bzzzzzzzzzzzzz!"
"EV007","EV007"
"EV002","EV002"
"I like feisty kids like you!","¡Me gustan los niños atrevidos como tú!"
"Sea Pokémon live in deep water. You'll need a rod!","Los Pokémon marinos viven en aguas profundas. ¡Necesitarás una caña!"
"EV024","EV024"
"EV008","EV008"
"EV019","EV019"
"Psheee!","¡Psheee!"
"EV003","EV003"
"EV025","EV025"
"EV014","EV014"
"I spent all of my savings to buy a ticket for this cruise.","Gasté todos mis ahorros para comprar un boleto para este crucero."
"And it was completely worth it!","¡Y valió totalmente la pena!"
"EV009","EV009"
"EV020","EV020"
"EV004","EV004"
"Matey, you're walking the plank if you lose!","¡Grumete, caminarás por la tabla si pierdes!"
"Jellyfish sometimes drift into the ship.","A veces las medusas se meten en el barco."
"EV010","EV010"
"EV021","EV021"
