"StrengthBoulder","StrengthBoulder"
"EV011","EV011"
"################################################## Enlever les random encounters sur cette map ###################################################","################################################## Enlever les random encounters sur cette map ###################################################"
"Dih Didididi!","Dih Didididi!"
"""Cave""",""
"################################################### # # Desactiver interrupteur local A dans parcours pis utiliser les self switches pour les autres digletts aussi","################################################### # # Desactiver interrupteur local A dans parcours pis utiliser les self switches pour les autres digletts aussi"
"EV006","EV006"
"Dahh Duururu!","Dahh Duururu!"
"EV001","EV001"
"""A""","""A"""
"diglettController","diglettController"
"MAX NM OF EVENTS","MAX NM OF EVENTS"
"""B""","""B"""
"EV003","EV003"
"TYPE_EXPERT_GROUND","TYPE_EXPERT_GROUND"
"dialogIcon","dialogIcon"
"You beat me at my own game. I'll never be able to live it down!","Me ganaste en mi propio juego. ¡Nunca podré superarlo!"
