"EV027","EV027"
"Gaagaugh!","¡Gaagaugh!"
"The wild Pokémon fled...","El Pokémon salvaje huyó..."
"EV005","EV005"
"EV016","EV016"
"EV011","EV011"
"EV006","EV006"
"EV012","EV012"
"EV018","EV018"
"EV007","EV007"
"EV013","EV013"
"EV019","EV019"
"EV008","EV008"
"EV014","EV014"
"EV009","EV009"
"EV020","EV020"
"""Legendary Birds""","""Aves legendarias"""
"""Powerplant""","""Central Eléctrica"""
"Gyaoo!","¡Gyaoo!"
"Caught","Capturado"
"Zapdos flew away...","Zapdos voló lejos..."
"EV004","EV004"
"EV015","EV015"
"EV021","EV021"
"EV010","EV010"
