"EV005","EV005"
"EV011","EV011"
"EV006","EV006"
"EV001","EV001"
"EV012","EV012"
"EV007","EV007"
"EV013","EV013"
"EV002","EV002"
"Trainer(1)","Trainer(1)"
"""Bridge""","""Bridge"""
"Check out what I fished up!","¡Mira lo que pesqué!"
"Would you like to have a rematch?","¿Te gustaría una revancha?"
"Yes","Sí"
"No","No"
"Get ready, here I come!","¡Prepárate, allá voy!"
"Shame, I was really looking forward to fighting you again!","Qué pena, ¡tenía muchas ganas de volver a pelear contigo!"
"EV003","EV003"
"Trainer(3)","Trainer(3)"
"Us sailors have Pokémon too!","¡Nosotros, los marineros, también tenemos Pokémon!"
"Ho ho! Farewell then!","¡Jojo! ¡Hasta luego!"
"EV004","EV004"
"My sailor's pride is at stake!","¡Mi orgullo de marinero está en juego!"
"We'll meet again, I'm sure of it!","Nos volveremos a ver, ¡estoy seguro!"
