"EV005","EV005"
"A TV commercial is playing...","Un comercial está en la televisión..."
"Better get going!","¡Más vale que me ponga en marcha!"
"That's a TV.","Eso es una TV."
"EV011","EV011"
"You can also change your outfit from the options menu at any time!","¡Puedes cambiar tu ropa desde el menú de opciones cuando quieras!"
"EV006","EV006"
"EV001","EV001"
"EV007","EV007"
"This is your bed. It looks very comfy!","Esta es tu cama. ¡Se ve muy cómoda!"
"Let's have a short nap.","Vamos a tomar una pequeña siesta."
"Your Pokemon feel fresh and full of energy!","¡Tus Pokémon se sienten renovados y llenos de fuerza!"
"EV013","EV013"
"EV002","EV002"
"It's a PS5! Take that, Nintendo!","¡Es una PS5! ¡Toma eso, Nintendo!"
"EV008","EV008"
"EV003","EV003"
"EV009","EV009"
"EV004","EV004"
"EV010","EV010"
