"EV016","EV016"
"EV005","EV005"
"SmashRock","SmashRock"
"EV055","EV055"
"Trainer(4)","Trainer(4)"
"Don't despair, Vermillion city is right ahead!","No te desesperes, ¡Ciudad Carmín está justo adelante!"
"You beat me good, I could hardly do anything!","Me ganaste sin problemas, no pude hacer nada."
"So, you want a rematch?","¿Así que quieres una revancha?"
"Yes","Sí"
"No","No"
"Hey, you? Want to help me out?","Oye, ¿tú? ¿Quieres ayudarme?"
"Two against one, we can't possibly lose this time!","Dos contra uno, ¡esta vez no podemos perder!"
"Shame, I was really looking forward to fighting you again!","¡Qué lástima, realmente esperaba pelear contigo otra vez!"
"CutTree","CutTree"
"Trainer(2)","Trainer(2)"
"Me and my sis, we fight together!","¡Mi hermana y yo peleamos juntas!"
"Wait, you need at least two Pokémon to fight the both of us!","¡Espera, necesitas al menos dos Pokémon para enfrentarnos a las dos!"
"When we lose we lose together as well!","¡Cuando perdemos, perdemos juntas también!"
"EV017","EV017"
"################################ Mettre celui utilisé en dernier. L'ordre des deux autre pas important. ################################","################################ Mettre celui utilisé en dernier. L'ordre des deux autre pas important. ################################"
"supereffective berries","supereffective berries"
"Stats affecting berries","Stats affecting berries"
"other berries","other berries"
"all berries","all berries"
"Regular berries","Regular berries"
"##### Time event #####","##### Time event #####"
"There's nothing there.","No hay nada aquí."
"EV001","EV001"
"How about one last fight before you reach Vermillion City?","¿Qué tal una última pelea antes de que llegues a Ciudad Carmín?"
"You know how to handle your Pokémon!","¡Sabes cómo manejar a tus Pokémon!"
"I need to learn from you, want to do this again?","Necesito aprender de ti, ¿quieres repetir?"
"Great!","¡Genial!"
"Hey, you want to help me out here?","Oye, ¿quieres ayudarme aquí?"
"You won't know what hit you!","¡No sabrás qué te golpeó!"
"EV018","EV018"
"EV024","EV024"
"EV013","EV013"
"EV002","EV002"
"Trainer(3)","Trainer(3)"
"I'm doing this out of love. Leave me alone!","Lo hago por amor. ¡Déjame en paz!"
"I can't lose in front of my love! Please, won't you have a rematch with me?","No puedo perder frente a mi amor. ¿Quieres tener una revancha conmigo?"
"Let's go!","¡Vamos!"
"My love will leave me in disgust.","Mi amor me despreciará."
"EV019","EV019"
"EV014","EV014"
"EV003","EV003"
"EV020","EV020"
"Woof! Woof!","¡Guau! ¡Guau!"
"Growlithe went back to the hotel.","Growlithe regresó al hotel."
"You found every Growlithe! Go back to Saffron City's hotel for your reward!","¡Encontraste todos los Growlithe! Regresa al hotel de Ciudad Azafrán para tu recompensa."
"There are still more \V[143] lost Growlithe to find!","¡Aún quedan \V[143] Growlithe perdidos por encontrar!"
"I'm training for my love. Don't bother me!","Estoy entrenando para mi amor. ¡No me molestes!"
"Do you want a rematch against me?","¿Quieres una revancha conmigo?"
"At least now  I understand, Pokémon isn't all about calculated numbers.","Al menos ahora entiendo que Pokémon no se trata solo de números calculados."
"EV015","EV015"
"EV004","EV004"
"""A""","""A"""
"EV021","EV021"
"Trainer(7)","Trainer(7)"
"Won't you have a look at my bug Pokémon?","¿Quieres ver a mis Pokémon bicho?"
"I'll just heal up my Pokémon and...","Solo voy a curar a mis Pokémon y..."
"All ready, let's go!","¡Listo, vamos!"
